Date,Product,Category,Region,Channel,Quantity,Unit_Price,Discount,Sales
11/09/2019,Terbutaline,R03,West,Pharmacy,51.0,14.91,0.0,760.41
2017-06-06,Ketoprofen,M01AE,West,Clinic,17.0,112.97,0.15,1632.42
2015-11-23,Cetirizine,R06,East,Online,45.0,84.72,0.0,3812.4
2017-07-15,Salmeterol,R03,South,Clinic,26.0,5.39,0.05,133.13
2016-11-09,Loratadine,R06,Central,Pharmacy,90.0,69.99,0.2,5039.28
2019-03-26,Cetirizine,R06,Central,Online,36.0,30.34,0.2,873.79
2014-01-03,Paracetamol,N02BE,West,Clinic,88.0,75.15,0.0,6613.2
2016-02-02,Propacetamol,N02BE,North,Clinic,67.0,51.91,0.0,3477.97
2014-01-09,Zolpidem,N05C,South,Hospital,77.0,39.0,0.0,3003.0
2015-10-11,Zolpidem,N05C,West,Clinic,51.0,91.05,0.1,4179.2
2014-05-26,Zolpidem,N05C,South,Clinic,43.0,32.51,0.2,1118.34
2019-05-29,Fexofenadine,R06,Central,Pharmacy,63.0,109.36,0.0,6889.68
2014-12-12,Salsalate,n02ba,Central,Online,76.0,46.72,0.0,3550.72
2018-06-09,Diflunisal,N02BA,North,Hospital,57.0,108.54,0.15,
2017-08-11,Salbutamol,R03,North,Pharmacy,48.0,112.85,0.1,4875.12
2017-12-31,Diclofenac,M01AB,West,Pharmacy,115.0,83.48,0.1,8640.18
2015-10-03,Nitrazepam,N05C,South,Clinic,38.0,78.43,0.0,2980.34
2016-03-02,Diclofenac,M01AB,East,Hospital,90.0,94.06,0.1,7618.86
2016-04-16,Aspirin,N02BA,Central,Hospital,14.0,32.74,0.15,389.61
2017-01-19,Triazolam,N05C,South,Online,120.0,32.29,0.0,3874.8
2019-11-16,Diclofenac,M01AB,South,Online,37.0,65.42,0.2,1936.43
2015-05-30,Lorazepam,n05b,Central,Online,50.0,61.05,0.0,3052.5
2015-08-17,Salsalate,N02BA,Central,Hospital,49.0,111.94,0.2,4388.05
2015-05-22,Zolpidem,N05C,West,Hospital,65.0,14.08,0.0,915.2
2015-01-26,Fexofenadine,R06,North,Pharmacy,46.0,75.38,0.2,2773.98
2015-06-09,Phenacetin,N02BE,Central,Online,59.0,45.25,0.05,2536.26
2015-04-11,Zolpidem,N05C,North,Online,67.0,11.34,0.15,645.81
2019-10-15,Phenacetin,N02BE,West,Hospital,59.0,33.27,0.15,1668.49
2015-05-22,Alprazolam,N05B,West,Hospital,47.0,46.57,0.0,2188.79
2018-07-24,Diazepam,N05B,West,Online,49.0,40.59,0.0,1988.91
2019-12-13,Salbutamol,R03,North,Clinic,68.0,50.11,0.15,2896.36
2019-05-19,Aspirin,N02BA,East,Pharmacy,,71.51,0.15,2370.56
2015-10-16,Cetirizine,R06,North,Pharmacy,37.0,9.35,0.05,328.65
2017-08-11,Nitrazepam,N05C,South,Clinic,47.0,90.68,0.05,4048.86
2015-01-20,Diazepam,N05B,West,Online,118.0,90.7,0.0,10702.6
2014-02-22,Cetirizine,R06,West,Online,8.0,34.03,0.2,217.79
2019-05-28,Triazolam,N05C,North,Clinic,12.0,37.46,0.0,449.52
2017-11-06,Lorazepam,N05B,South,Pharmacy,78.0,42.36,0.0,3304.08
2017-11-27,Diclofenac,M01AB,South,Pharmacy,61.0,44.35,0.0,2705.35
2019-11-17,Alprazolam,N05B,Central,Pharmacy,83.0,103.07,0.2,6843.85
2014-05-29,Ibuprofen,M01AE,East,Pharmacy,49.0,17.62,0.0,
2015-03-16,Ibuprofen,M01AE,East,Pharmacy,84.0,38.92,0.0,3269.28
2015-12-09,Ibuprofen,M01AE,East,Online,47.0,40.57,0.0,1906.79
2017-03-11,Diflunisal,N02BA,West,Clinic,33.0,18.6,0.05,583.11
2017-01-03,Aspirin,N02BA,South,Online,93.0,43.99,0.0,4091.07
2019-06-26,Salmeterol,R03,Central,Hospital,17.0,15.83,0.1,242.2
2018-12-16,Terbutaline,R03,South,Online,69.0,5.75,0.15,337.24
14/08/2017,Ketoprofen,M01AE,East,Hospital,74.0,23.8,0.1,1585.08
2016-12-17,Indomethacin,M01AB,South,Hospital,50.0,86.95,0.0,4347.5
2017-08-16,Paracetamol,N02BE,Central,Pharmacy,68.0,84.98,0.1,5200.78
2019-08-16,Propacetamol,N02BE,Central,Hospital,47.0,56.23,0.2,2114.25
2015-03-22,Ketoprofen,M01AE,Central,Pharmacy,63.0,115.64,0.1,6556.79
2015-04-06,Diflunisal,N02BA,South,Pharmacy,48.0,39.09,0.15,1594.87
18/09/2016,Propacetamol,N02BE,East,Clinic,47.0,54.35,0.05,2426.73
2018-01-31,Salsalate,N02BA,Central,Pharmacy,77.0,107.24,0.0,8257.48
2019-01-11,Triazolam,N05C,West,Pharmacy,13.0,43.09,0.05,532.16
2019-11-24,Etodolac,M01AB,Central,Hospital,99.0,25.75,0.15,2166.86
2019-07-23,Salmeterol,R03,South,Hospital,61.0,40.55,0.1,2226.19
2016-10-11,Phenacetin,N02BE,Central,Online,26.0,88.79,0.0,2308.54
2014-05-14,Loratadine,R06,West,Hospital,59.0,7.72,0.0,455.48
02/02/2018,Diclofenac,M01AB,East,Hospital,8.0,32.57,0.0,260.56
29/05/2017,Paracetamol,N02BE,Central,Pharmacy,37.0,114.35,0.0,4230.95
2017-08-17,Propacetamol,N02BE,Central,Hospital,17.0,105.69,0.2,1437.38
2015-07-21,Cetirizine,R06,West,Clinic,48.0,68.21,0.0,3274.08
2019-04-12,Nitrazepam,N05C,West,Pharmacy,42.0,32.18,0.1,1216.4
2017-02-12,Diflunisal,N02BA,South,Hospital,76.0,6.02,0.0,457.52
2018-01-25,Diazepam,N05B,North,Hospital,43.0,10.17,0.05,415.44
2015-11-17,Fexofenadine,R06,West,Online,44.0,25.01,0.0,1100.44
2017-05-10,Etodolac,m01ab,South,Online,46.0,13.66,0.0,628.36
26/08/2016,Diflunisal,N02BA,South,Clinic,74.0,73.36,0.05,5157.21
2014-10-10,Terbutaline,R03,North,Clinic,31.0,73.46,0.05,2163.4
2015-03-21,Loratadine,R06,East,Clinic,57.0,112.62,0.2,5135.47
2016-01-18,Zolpidem,N05C,West,Clinic,32.0,71.5,0.2,1830.4
2015-09-24,Nitrazepam,N05C,South,Online,63.0,87.93,0.1,4985.63
2016-05-29,Salmeterol,R03,West,Clinic,,92.93,0.0,4925.29
2014-11-20,Naproxen,M01AE,South,Pharmacy,49.0,83.11,0.0,4072.39
2014-08-03,Terbutaline,R03,South,Online,25.0,29.68,0.0,742.0
2017-06-09,Propacetamol,N02BE,West,Pharmacy,51.0,81.93,0.0,4178.43
2014-09-08,Aspirin,N02BA,North,Clinic,69.0,62.67,0.05,4108.02
19/08/2019,Aspirin,N02BA,South,Online,42.0,31.26,0.2,1050.34
2019-08-05,Alprazolam,N05B,,Hospital,71.0,57.98,0.0,4116.58
2014-10-14,Terbutaline,R03,North,Pharmacy,26.0,41.58,0.0,1081.08
2018-08-23,Propacetamol,N02BE,South,Pharmacy,42.0,50.01,0.0,2100.42
2014-08-23,Salsalate,N02BA,Central,Hospital,55.0,8.35,0.2,367.4
2015-02-09,Ibuprofen,M01AE,North,Online,,96.59,0.15,5582.9
2016-05-07,Paracetamol,N02BE,Central,Online,75.0,62.87,0.2,3772.2
02/10/2019,Cetirizine,R06,South,Clinic,32.0,11.86,0.05,360.54
2018-01-17,Salmeterol,R03,East,Hospital,73.0,34.53,0.1,2268.62
2015-07-11,Indomethacin,M01AB,Central,Clinic,64.0,24.74,0.0,1583.36
2017-05-20,Diazepam,N05B,Central,Online,52.0,74.46,0.05,3678.32
2018-04-03,Ketoprofen,M01AE,West,Pharmacy,38.0,115.37,0.0,4384.06
2014-09-19,Fexofenadine,R06,North,Online,43.0,61.75,0.1,2389.72
2014-01-14,Lorazepam,N05B,North,Hospital,45.0,77.72,0.0,3497.4
2019-02-12,Diclofenac,M01AB,South,Clinic,90.0,18.45,0.05,1577.47
2014-10-03,Terbutaline,R03,North,Hospital,56.0,106.49,0.0,5963.44
2017-02-17,Phenacetin,N02BE,Central,Clinic,53.0,65.29,0.0,3460.37
2017-11-17,Ibuprofen,M01AE,North,Hospital,72.0,116.66,0.1,7559.57
2015-06-08,Diazepam,N05B,South,Hospital,58.0,38.02,0.0,2205.16
2015-08-15,Nitrazepam,N05C,West,Clinic,83.0,101.15,0.1,7555.91
2016-01-17,Lorazepam,N05B,East,Pharmacy,82.0,99.07,0.2,6498.99
2018-05-20,Diazepam,N05B,North,Clinic,37.0,63.62,0.2,1883.15
2016-12-21,Aspirin,N02BA,West,Hospital,104.0,39.4,0.1,3687.84
2018-02-09,Cetirizine,R06,North,Online,76.0,84.76,0.05,6119.67
2014-07-18,Triazolam,N05C,Central,Clinic,59.0,56.34,0.0,-3324.06
2017-12-14,Loratadine,R06,Central,Online,99.0,75.87,0.05,7135.57
2014-05-02,Ketoprofen,M01AE,North,Hospital,56.0,64.29,0.0,3600.24
2015-04-18,Ibuprofen,M01AE,South,Online,26.0,42.07,0.05,1039.13
2015-03-17,Indomethacin,M01AB,Central,Clinic,65.0,104.32,0.0,6780.8
2014-07-13,Salbutamol,R03,South,Pharmacy,15.0,99.74,0.0,1496.1
2014-02-27,Fexofenadine,R06,East,Pharmacy,42.0,5.61,0.0,235.62
2019-02-20,Triazolam,N05C,East,Online,93.0,66.6,0.05,5884.11
01/04/2018,Triazolam,N05C,North,Hospital,22.0,89.68,0.0,1972.96
2017-06-26,Naproxen,M01AE,Central,Hospital,40.0,46.27,0.0,1850.8
2014-12-26,Lorazepam,N05B,South,Hospital,17.0,50.58,0.05,816.87
2016-03-08,Fexofenadine,R06,Central,Online,40.0,58.77,0.2,1880.64
2019-08-10,Fexofenadine,R06,South,Online,39.0,85.07,0.2,2654.18
2015-05-23,Ketoprofen,M01AE,North,Hospital,71.0,61.69,0.15,3722.99
2015-04-08,Ibuprofen,M01AE,West,Clinic,90.0,79.7,0.0,7173.0
2015-05-09,Salbutamol,R03,Central,Pharmacy,38.0,51.73,0.0,1965.74
2015-09-10,Propacetamol,N02BE,East,Hospital,70.0,69.02,0.05,4589.83
2014-02-18,Terbutaline,R03,North,Online,21.0,57.8,0.0,1213.8
2018-12-01,Triazolam,N05C,South,Hospital,74.0,81.02,0.0,5995.48
2014-05-30,Lorazepam,N05B,East,Online,55.0,114.86,0.0,6317.3
2015-04-19,Naproxen,M01AE,West,Hospital,39.0,61.85,0.0,2412.15
2018-12-26,Etodolac,M01AB,Central,Pharmacy,69.0,115.66,0.1,7182.49
2019-11-19,Zolpidem,N05C,East,Hospital,99.0,30.6,0.05,2877.93
2019-02-20,Alprazolam,N05B,South,Hospital,,12.92,0.0,1356.6
2019-01-25,Diflunisal,N02BA,East,Online,,12.07,0.05,940.25
2018-06-22,Lorazepam,N05B,South,Pharmacy,41.0,49.61,0.05,1932.31
2015-09-17,Lorazepam,N05B,South,Clinic,46.0,31.17,0.0,1433.82
2014-11-24,Diflunisal,N02BA,West,Hospital,26.0,37.86,0.1,885.92
2016-08-14,Ketoprofen,M01AE,North,Clinic,53.0,86.89,0.0,4605.17
2016-12-29,Triazolam,N05C,East,Pharmacy,40.0,83.75,0.15,2847.5
06/03/2015,Cetirizine,R06,Central,Hospital,104.0,64.48,0.0,6705.92
2017-06-13,Zolpidem,N05C,East,Online,47.0,48.91,0.15,1953.95
2014-02-27,Zolpidem,N05C,North,Clinic,75.0,59.81,0.15,3812.89
2015-04-13,Loratadine,R06,North,Online,30.0,41.3,0.05,1177.05
2014-09-02,Salsalate,N02BA,South,Online,44.0,77.7,0.0,3418.8
2014-08-31,Ibuprofen,M01AE,North,Clinic,77.0,99.07,0.0,
2019-08-19,Phenacetin,N02BE,North,Online,74.0,94.88,0.0,7021.12
2014-11-23,Phenacetin,N02BE,East,Pharmacy,57.0,13.06,0.0,744.42
2015-11-27,Aspirin,N02BA,North,Pharmacy,86.0,95.28,0.1,7374.67
2015-05-14,Diclofenac,M01AB,West,Hospital,40.0,114.51,0.0,4580.4
2018-12-17,Alprazolam,N05B,South,Pharmacy,51.0,118.37,0.1,5433.18
2019-10-22,Triazolam,N05C,North,Online,37.0,69.33,0.0,2565.21
2015-03-01,Salsalate,N02BA,South,Clinic,8.0,64.72,0.15,440.1
2019-03-29,Diazepam,N05B,Central,Pharmacy,46.0,20.29,0.0,933.34
2014-07-13,Diazepam,N05B,South,Clinic,69.0,18.17,0.1,1128.36
2015-04-23,Propacetamol,N02BE,Central,Hospital,27.0,16.23,0.2,350.57
2016-08-05,Fexofenadine,R06,Central,Online,20.0,100.64,0.0,2012.8
2016-06-24,Salbutamol,R03,South,Pharmacy,39.0,24.96,0.0,973.44
2017-09-29,Nitrazepam,N05C,West,Clinic,40.0,29.71,0.0,1188.4
2016-07-20,Salsalate,N02BA,North,Pharmacy,40.0,22.24,0.0,889.6
2014-01-29,Fexofenadine,R06,Central,Clinic,48.0,18.35,0.0,880.8
2014-05-22,Paracetamol,N02BE,East,Online,74.0,50.68,0.05,
2018-03-14,Lorazepam,N05B,Central,Online,41.0,41.81,0.1,1542.79
2014-11-09,Naproxen,M01AE,North,Hospital,76.0,36.91,0.0,2805.16
2016-08-31,Diazepam,N05B,East,Pharmacy,33.0,98.91,0.2,2611.22
2018-05-31,Naproxen,M01AE,North,Pharmacy,26.0,56.33,0.0,1464.58
2014-06-28,Salbutamol,R03,North,Pharmacy,47.0,99.64,0.0,4683.08
2014-10-13,Ketoprofen,M01AE,West,Hospital,33.0,103.67,0.2,2736.89
2016-08-03,Diflunisal,N02BA,East,Hospital,22.0,77.15,0.0,1697.3
2017-10-16,Triazolam,N05C,Central,Pharmacy,54.0,37.32,0.05,1914.52
2014-09-03,Ketoprofen,M01AE,South,Clinic,28.0,24.79,0.05,659.41
2018-10-24,Etodolac,M01AB,North,Clinic,33.0,116.72,0.0,3851.76
2016-10-15,Diazepam,N05B,North,Clinic,38.0,36.35,0.15,1174.11
2019-08-04,Etodolac,M01AB,West,Clinic,60.0,39.2,0.1,2116.8
2019-06-12,Phenacetin,N02BE,West,Hospital,33.0,36.46,0.15,1022.7
2018-05-20,Salbutamol,R03,North,Pharmacy,61.0,36.22,0.15,1878.01
2019-07-16,Lorazepam,N05B,North,Pharmacy,35.0,81.52,0.05,2710.54
2017-10-15,Salmeterol,R03,East,Online,65.0,23.72,0.15,1310.53
2018-01-21,Diazepam,N05B,East,Hospital,60.0,65.67,0.0,3940.2
2015-01-16,Salmeterol,R03,South,Pharmacy,69.0,7.18,0.05,470.65
2018-12-26,Diclofenac,M01AB,Central,Online,63.0,31.75,0.15,1700.21
2015-06-21,Lorazepam,N05B,South,Clinic,23.0,113.18,0.0,2603.14
2014-06-04,Paracetamol,N02BE,West,Online,43.0,71.98,0.0,3095.14
2018-03-26,Phenacetin,N02BE,Central,Online,60.0,116.25,0.1,6277.5
2019-01-25,Salmeterol,R03,South,Pharmacy,65.0,83.27,0.0,5412.55
2019-01-16,Naproxen,M01AE,North,Hospital,82.0,32.93,0.0,2700.26
2017-05-27,Salmeterol,R03,South,Pharmacy,48.0,69.46,0.15,-2833.97
2016-01-23,Terbutaline,R03,Central,Pharmacy,70.0,111.09,0.2,6221.04
2017-12-06,Ketoprofen,M01AE,Central,Pharmacy,49.0,35.79,0.1,1578.34
2015-09-03,Etodolac,M01AB,North,Online,41.0,34.47,0.0,1413.27
2017-06-13,Ketoprofen,M01AE,North,Online,46.0,112.09,0.05,4898.33
2015-01-22,Ketoprofen,M01AE,South,Hospital,36.0,33.58,0.0,1208.88
2019-01-26,Indomethacin,M01AB,South,Clinic,76.0,17.6,0.0,1337.6
2015-11-24,Propacetamol,n02be,South,Online,69.0,28.89,0.0,1993.41
2019-01-04,Fexofenadine,R06,West,Online,49.0,96.53,0.15,4020.47
2018-08-26,Fexofenadine,R06,West,Hospital,32.0,14.37,0.05,436.85
15/03/2015,Diflunisal,N02BA,West,Clinic,71.0,73.75,0.2,4189.0
2019-07-17,Ibuprofen,M01AE,North,Clinic,45.0,60.16,0.0,2707.2
2019-04-24,Nitrazepam,N05C,East,Online,51.0,112.83,0.05,5466.61
2014-05-19,Loratadine,R06,West,Pharmacy,26.0,99.51,0.1,2328.53
2019-09-12,Paracetamol,N02BE,North,Pharmacy,47.0,97.31,0.15,3887.53
2017-07-23,Salbutamol,r03,East,Online,50.0,12.36,0.0,618.0
2017-05-25,Diclofenac,M01AB,East,Clinic,31.0,108.68,0.0,3369.08
2019-07-07,Alprazolam,N05B,North,Clinic,53.0,75.74,0.0,4014.22
2018-11-30,Zolpidem,N05C,East,Hospital,68.0,52.61,0.1,3219.73
2014-06-14,Diflunisal,N02BA,West,Online,25.0,78.16,0.2,1563.2
2019-09-18,Etodolac,M01AB,Central,Clinic,61.0,108.48,0.15,5624.69
2014-08-22,Nitrazepam,N05C,East,Hospital,77.0,23.71,0.1,1643.1
2019-04-05,Ketoprofen,M01AE,North,Hospital,53.0,63.85,0.1,3045.65
2017-07-02,Terbutaline,R03,North,Hospital,48.0,95.48,0.2,3666.43
2019-11-24,Diazepam,N05B,North,Clinic,63.0,32.55,0.05,1948.12
2019-06-01,Naproxen,M01AE,West,Online,33.0,75.1,0.15,2106.55
2018-09-22,Salmeterol,R03,Central,Online,66.0,116.68,0.1,6930.79
2016-11-22,Fexofenadine,R06,North,Online,79.0,32.26,0.0,2548.54
2015-07-26,Fexofenadine,R06,Central,Clinic,11.0,41.39,0.2,364.23
2019-11-26,Diazepam,N05B,South,Pharmacy,76.0,42.38,0.15,2737.75
2016-07-17,Naproxen,M01AE,East,Clinic,14.0,75.11,0.0,1051.54
2019-05-18,Lorazepam,N05B,West,Online,39.0,39.35,0.0,1534.65
2018-06-18,Fexofenadine,R06,Central,Clinic,73.0,64.63,0.05,4482.09
2014-06-01,Fexofenadine,R06,South,Clinic,45.0,6.39,0.0,287.55
2015-10-22,Naproxen,M01AE,South,Pharmacy,13.0,15.79,0.15,
2016-08-13,Lorazepam,N05B,Central,Clinic,43.0,63.23,0.0,
2016-10-03,Salsalate,N02BA,Central,Clinic,23.0,98.1,0.0,2256.3
2015-10-14,Cetirizine,R06,South,Online,86.0,33.63,0.0,2892.18
2015-12-31,Triazolam,N05C,North,Online,47.0,21.45,0.0,1008.15
2015-05-30,Nitrazepam,N05C,East,Hospital,33.0,105.73,0.0,3489.09
2014-02-20,Diclofenac,M01AB,West,Clinic,68.0,77.21,0.05,4987.77
2018-08-27,Indomethacin,M01AB,South,Pharmacy,32.0,20.94,0.0,670.08
2018-08-06,Diclofenac,M01AB,South,Pharmacy,52.0,110.8,0.1,5185.44
2017-05-10,Propacetamol,N02BE,West,Pharmacy,60.0,58.66,0.1,3167.64
2017-07-09,Triazolam,N05C,South,Hospital,73.0,20.01,0.0,1460.73
12/12/2014,Salsalate,n02ba,West,Clinic,97.0,61.65,0.15,5083.04
2018-01-04,Aspirin,N02BA,East,Hospital,54.0,60.16,0.0,3248.64
2014-04-15,Nitrazepam,N05C,West,Clinic,64.0,80.27,0.05,4880.42
2016-04-07,Salmeterol,R03,South,Pharmacy,53.0,112.34,0.2,4763.22
2014-10-05,Diclofenac,M01AB,South,Pharmacy,37.0,48.18,0.15,1515.26
2017-11-23,Diclofenac,M01AB,West,Hospital,38.0,65.44,0.15,2113.71
2015-09-03,Zolpidem,N05C,North,Online,36.0,66.17,0.0,2382.12
2015-05-22,Zolpidem,N05C,West,Hospital,65.0,14.08,0.0,915.2
2015-11-17,Phenacetin,N02BE,East,Clinic,83.0,34.34,0.05,2707.71
2017-12-06,Aspirin,N02BA,South,Hospital,70.0,21.71,0.0,1519.7
2015-03-11,Salsalate,N02BA,East,Pharmacy,,53.93,0.0,3343.66
2018-09-15,Salmeterol,R03,Central,Pharmacy,52.0,12.99,0.0,675.48
2018-08-02,Diclofenac,M01AB,North,Pharmacy,36.0,92.3,0.15,2824.38
2015-11-04,Lorazepam,N05B,South,Hospital,32.0,17.57,0.1,
2019-05-03,Indomethacin,M01AB,South,Clinic,23.0,17.08,0.05,373.2
2019-01-04,Terbutaline,R03,South,Hospital,28.0,63.47,0.0,1777.16
2018-08-31,Zolpidem,N05C,Central,Online,47.0,101.83,0.0,4786.01
2016-10-01,Etodolac,M01AB,West,Pharmacy,60.0,79.58,0.05,4536.06
2015-08-27,Salsalate,N02BA,East,Pharmacy,38.0,50.74,0.05,1831.71
2017-11-18,Naproxen,M01AE,East,Online,95.0,77.01,0.1,6584.36
2018-02-26,Terbutaline,R03,Central,Online,42.0,80.79,0.2,2714.54
2014-02-21,Triazolam,N05C,South,Pharmacy,50.0,26.22,0.0,1311.0
2019-10-16,Salbutamol,R03,East,Clinic,48.0,76.42,0.0,3668.16
2014-07-02,Diazepam,N05B,Central,Online,75.0,29.45,0.1,1987.88
2014-12-05,Indomethacin,M01AB,Central,Hospital,86.0,22.16,0.0,1905.76
2014-02-08,Cetirizine,R06,North,Hospital,61.0,69.22,0.15,3589.06
2015-02-09,Zolpidem,N05C,Central,Pharmacy,40.0,50.23,0.15,1707.82
2017-04-05,Triazolam,N05C,North,Hospital,51.0,15.15,0.1,695.38
2019-06-23,Salbutamol,R03,East,Clinic,10.0,54.43,0.15,462.65
2018-05-27,Alprazolam,N05B,North,Pharmacy,34.0,116.76,0.2,3175.87
2016-10-24,Salmeterol,R03,East,Hospital,29.0,33.11,0.2,768.15
2018-06-16,Lorazepam,N05B,East,Pharmacy,22.0,65.78,0.2,1157.73
2018-05-12,Salbutamol,R03,North,Hospital,65.0,119.67,0.1,7000.7
2015-09-20,Salmeterol,R03,South,Hospital,56.0,38.51,0.05,2048.73
2019-07-08,Terbutaline,R03,South,Pharmacy,53.0,20.57,0.2,872.17
2017-09-17,Alprazolam,N05B,South,Online,29.0,23.04,0.1,601.34
2019-11-15,Terbutaline,R03,West,Online,71.0,52.79,0.0,3748.09
2016-07-19,Terbutaline,R03,East,Pharmacy,41.0,116.66,0.1,4304.75
2018-04-08,Nitrazepam,N05C,Central,Online,60.0,45.27,0.15,2308.77
2014-02-06,Nitrazepam,N05C,North,Hospital,104.0,14.67,0.0,1525.68
2014-03-15,Salsalate,N02BA,East,Online,105.0,22.85,0.0,2399.25
2014-06-12,Phenacetin,N02BE,West,Clinic,35.0,51.27,0.0,1794.45
2015-10-30,Salsalate,N02BA,West,Pharmacy,48.0,107.94,0.1,4663.01
2017-06-18,Loratadine,R06,North,Pharmacy,51.0,63.99,0.15,2773.97
2015-08-29,Aspirin,N02BA,Central,Clinic,24.0,35.73,0.1,771.77
2015-01-19,Diazepam,N05B,South,Pharmacy,43.0,25.98,0.1,1005.43
2019-03-08,Indomethacin,M01AB,South,Pharmacy,53.0,116.05,0.1,5535.59
2015-01-13,Diazepam,N05B,South,Pharmacy,73.0,107.43,0.15,6666.03
2017-09-14,Nitrazepam,N05C,Central,Clinic,78.0,114.21,0.05,8462.96
2015-04-14,Indomethacin,M01AB,North,Pharmacy,49.0,62.62,0.05,2914.96
2017-04-19,Diclofenac,M01AB,South,Hospital,16.0,101.75,0.0,1628.0
2014-05-14,Diclofenac,M01AB,North,Hospital,42.0,16.01,0.0,672.42
2019-08-07,Ketoprofen,M01AE,South,Clinic,40.0,98.78,0.1,3556.08
2015-06-26,Indomethacin,M01AB,North,Online,30.0,87.94,0.2,2110.56
2015-04-18,Fexofenadine,R06,Central,Hospital,71.0,82.38,0.2,4679.18
2014-05-03,Ketoprofen,M01AE,South,Online,35.0,31.97,0.2,895.16
2014-02-15,Triazolam,N05C,Central,Online,55.0,100.61,0.2,4426.84
2016-06-26,Indomethacin,M01AB,South,Hospital,70.0,51.03,0.1,3214.89
2015-03-02,Nitrazepam,N05C,Central,Pharmacy,19.0,88.34,0.05,
2019-02-05,Fexofenadine,R06,Central,Hospital,116.0,105.13,0.0,12195.08
2018-07-14,Propacetamol,N02BE,South,Hospital,27.0,69.9,0.1,1698.57
2014-04-13,Propacetamol,N02BE,North,Clinic,65.0,59.46,0.0,3864.9
2015-10-06,Triazolam,N05C,Central,Hospital,48.0,87.95,0.15,3588.36
2015-10-17,Phenacetin,N02BE,Central,Online,58.0,7.4,0.0,429.2
2017-01-04,Paracetamol,N02BE,,Online,33.0,57.82,0.15,1621.85
2019-10-10,Etodolac,M01AB,South,Clinic,47.0,117.66,0.0,5530.02
2019-05-21,Diazepam,N05B,South,Hospital,57.0,57.37,0.1,2943.08
2017-03-06,Triazolam,N05C,North,Hospital,61.0,21.8,0.0,1329.8
2017-04-29,Ketoprofen,M01AE,Central,Pharmacy,43.0,107.47,0.0,4621.21
2017-09-05,Salmeterol,R03,Central,Pharmacy,50.0,54.42,0.0,2721.0
2017-03-20,Etodolac,M01AB,North,Hospital,79.0,63.62,0.0,5025.98
2017-06-22,Zolpidem,N05C,Central,Hospital,56.0,37.74,0.05,2007.77
2014-02-17,Loratadine,R06,Central,Clinic,60.0,65.21,0.1,3521.34
2018-04-15,Cetirizine,R06,West,Hospital,28.0,7.61,0.0,213.08
2014-09-13,Salbutamol,R03,Central,Hospital,59.0,13.69,0.1,726.94
2016-11-11,Ketoprofen,M01AE,North,Online,97.0,119.07,0.2,9239.83
2014-05-13,Salsalate,N02BA,North,Hospital,40.0,109.18,0.05,4148.84
2017-08-27,Zolpidem,N05C,East,Online,54.0,35.82,0.0,1934.28
2014-08-17,Paracetamol,N02BE,North,Clinic,40.0,36.77,0.05,1397.26
2016-03-12,Phenacetin,N02BE,Central,Hospital,59.0,34.33,0.2,1620.38
2018-03-22,Naproxen,M01AE,North,Online,47.0,65.77,0.0,3091.19
2018-01-28,Salmeterol,R03,North,Online,59.0,16.05,0.0,
2014-10-21,Zolpidem,N05C,Central,Clinic,33.0,97.3,0.0,3210.9
2019-05-04,Diflunisal,N02BA,East,Clinic,66.0,97.0,0.15,5441.7
2019-07-31,Loratadine,R06,East,Hospital,14.0,49.21,0.15,585.6
31/08/2014,Lorazepam,N05B,Central,Hospital,72.0,78.67,0.0,5664.24
2015-06-21,Diclofenac,M01AB,South,Hospital,48.0,105.44,0.15,4301.95
2017-05-24,Aspirin,N02BA,East,Online,71.0,47.0,0.0,3337.0
2017-07-09,Nitrazepam,N05C,East,Online,77.0,17.93,0.05,1311.58
2018-10-01,Ibuprofen,M01AE,South,Pharmacy,16.0,78.19,0.2,1000.83
2018-11-30,Salbutamol,R03,South,Online,66.0,70.41,0.2,3717.65
2017-04-24,Salbutamol,R03,South,Pharmacy,55.0,51.52,0.0,2833.6
2019-08-26,Salbutamol,R03,North,Clinic,89.0,53.14,0.2,3783.57
2019-05-19,Loratadine,R06,East,Clinic,42.0,65.1,0.0,2734.2
2017-03-10,Zolpidem,N05C,East,Pharmacy,27.0,117.63,0.0,3176.01
2016-04-01,Aspirin,N02BA,East,Online,48.0,36.95,0.05,1684.92
10/12/2017,Cetirizine,R06,East,Pharmacy,112.0,55.47,0.1,5591.38
2018-01-03,Zolpidem,N05C,West,Clinic,42.0,101.44,0.1,3834.43
2016-01-08,Nitrazepam,N05C,West,Pharmacy,49.0,26.24,0.0,1285.76
30/03/2014,Terbutaline,R03,East,Hospital,59.0,64.82,0.0,3824.38
2019-03-20,Etodolac,M01AB,Central,Pharmacy,42.0,22.85,0.1,863.73
2019-02-09,Salbutamol,R03,East,Pharmacy,26.0,103.43,0.1,2420.26
2014-12-11,Etodolac,M01AB,Central,Online,69.0,97.78,0.05,6409.48
2016-10-19,Diflunisal,N02BA,,Clinic,54.0,104.88,0.1,5097.17
2014-04-14,Alprazolam,N05B,Central,Clinic,35.0,7.83,0.05,260.35
2014-02-16,Propacetamol,N02BE,West,Online,39.0,8.31,0.0,324.09
2019-06-08,Fexofenadine,R06,North,Clinic,32.0,106.06,0.2,2715.14
2019-08-07,Phenacetin,N02BE,West,Hospital,69.0,15.98,0.15,937.23
